"GEO_ID","NAME","B25004_001E","B25004_001M","B25004_002E","B25004_002M","B25004_003E","B25004_003M","B25004_004E","B25004_004M","B25004_005E","B25004_005M","B25004_006E","B25004_006M","B25004_007E","B25004_007M","B25004_008E","B25004_008M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!For rent","Margin of Error!!Total:!!For rent","Estimate!!Total:!!Rented, not occupied","Margin of Error!!Total:!!Rented, not occupied","Estimate!!Total:!!For sale only","Margin of Error!!Total:!!For sale only","Estimate!!Total:!!Sold, not occupied","Margin of Error!!Total:!!Sold, not occupied","Estimate!!Total:!!For seasonal, recreational, or occasional use","Margin of Error!!Total:!!For seasonal, recreational, or occasional use","Estimate!!Total:!!For migrant workers","Margin of Error!!Total:!!For migrant workers","Estimate!!Total:!!Other vacant","Margin of Error!!Total:!!Other vacant",
"1400000US36031960501","Census Tract 9605.01, Essex County, New York","491","143","0","13","0","13","0","13","0","13","445","139","0","13","46","45",
"1400000US36031960502","Census Tract 9605.02, Essex County, New York","439","156","0","13","0","13","42","67","0","13","397","149","0","13","0","13",
"1400000US36031960700","Census Tract 9607, Essex County, New York","486","70","12","13","0","13","21","27","0","13","359","59","0","13","94","40",
"1400000US36031960800","Census Tract 9608, Essex County, New York","761","110","13","21","0","13","26","28","0","13","681","122","0","13","41","29",
"1400000US36031960901","Census Tract 9609.01, Essex County, New York","245","57","20","18","0","13","53","26","0","13","114","44","0","13","58","33",
"1400000US36031960902","Census Tract 9609.02, Essex County, New York","1104","101","32","23","5","8","29","30","0","13","867","87","31","22","140","58",
"1400000US36031961001","Census Tract 9610.01, Essex County, New York","61","94","0","13","0","13","0","13","0","13","0","13","0","13","61","94",
"1400000US36031961002","Census Tract 9610.02, Essex County, New York","381","120","0","13","0","13","41","56","0","13","80","61","0","13","260","128",
"1400000US36031961100","Census Tract 9611, Essex County, New York","285","94","15","25","0","13","0","13","0","13","175","72","0","13","95","73",
"1400000US36031961201","Census Tract 9612.01, Essex County, New York","244","123","0","13","0","13","0","13","0","13","223","121","0","13","21","24",
"1400000US36031961202","Census Tract 9612.02, Essex County, New York","317","151","0","13","0","13","0","13","0","13","151","112","0","13","166","117",
"1400000US36031961300","Census Tract 9613, Essex County, New York","1482","119","49","26","0","13","26","20","5","7","1288","120","0","13","114","42",
"1400000US36031961400","Census Tract 9614, Essex County, New York","942","80","13","14","0","13","32","23","7","10","816","77","0","13","74","33",
"1400000US36033940000","Census Tract 9400, Franklin County, New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US36033950200","Census Tract 9502, Franklin County, New York","276","69","8","12","8","13","17","14","21","25","20","18","0","13","202","62",
"1400000US36033950301","Census Tract 9503.01, Franklin County, New York","338","110","19","22","0","18","0","18","14","23","49","47","0","18","256","122",
"1400000US36033950501","Census Tract 9505.01, Franklin County, New York","331","150","43","69","0","13","0","13","0","13","28","41","0","13","260","122",
"1400000US36033950502","Census Tract 9505.02, Franklin County, New York","146","69","6","9","0","18","0","18","0","18","79","54","0","18","61","55",
"1400000US36033950601","Census Tract 9506.01, Franklin County, New York","654","67","0","13","0","13","9","15","8","12","602","71","0","13","35","17",
"1400000US36033950701","Census Tract 9507.01, Franklin County, New York","1033","77","0","13","0","13","11","10","13","15","936","89","0","13","73","39",
"1400000US36033950800","Census Tract 9508, Franklin County, New York","1045","109","0","13","0","13","5","8","15","16","894","106","0","13","131","49",
"1400000US36033950900","Census Tract 9509, Franklin County, New York","582","115","80","64","9","13","0","13","0","13","431","120","0","13","62","57",
"1400000US36033951000","Census Tract 9510, Franklin County, New York","440","118","0","13","0","13","0","13","0","13","302","105","0","13","138","84",
"1400000US36033951100","Census Tract 9511, Franklin County, New York","695","143","0","13","0","13","22","36","0","13","506","132","0","13","167","107",
"1400000US36033951200","Census Tract 9512, Franklin County, New York","232","79","0","13","0","13","17","27","0","13","193","76","0","13","22","25",
"1400000US36033951300","Census Tract 9513, Franklin County, New York","160","46","0","13","0","13","9","14","7","11","98","37","0","13","46","31",
"1400000US36033951400","Census Tract 9514, Franklin County, New York","496","168","59","94","0","13","12","21","0","13","154","89","0","13","271","139",
"1400000US36033952000","Census Tract 9520, Franklin County, New York","341","84","0","13","5","9","17","16","8","12","117","51","0","13","194","72",
"1400000US36035970100","Census Tract 9701, Fulton County, New York","663","114","0","13","0","13","15","24","0","13","556","108","0","13","92","52",
"1400000US36035970200","Census Tract 9702, Fulton County, New York","371","105","0","13","0","13","0","13","0","13","266","121","0","13","105","63",
"1400000US36035970300","Census Tract 9703, Fulton County, New York","419","126","0","13","0","13","0","13","0","13","327","112","0","13","92","76",
"1400000US36035970400","Census Tract 9704, Fulton County, New York","1417","88","0","13","0","13","22","19","0","13","1339","90","0","13","56","30",
"1400000US36035970500","Census Tract 9705, Fulton County, New York","583","87","0","13","0","13","10","12","0","13","469","80","0","13","104","42",
"1400000US36035970601","Census Tract 9706.01, Fulton County, New York","161","103","0","13","0","13","0","13","0","13","104","87","0","13","57","88",
"1400000US36035970602","Census Tract 9706.02, Fulton County, New York","115","81","0","13","0","13","0","13","0","13","115","81","0","13","0","13",
"1400000US36035970700","Census Tract 9707, Fulton County, New York","306","108","95","77","0","13","32","52","0","13","31","48","0","13","148","73",
"1400000US36035970800","Census Tract 9708, Fulton County, New York","358","145","27","42","0","13","19","22","60","65","0","13","0","13","252","133",
"1400000US36035970900","Census Tract 9709, Fulton County, New York","197","108","0","13","0","13","28","39","0","13","0","13","0","13","169","100",
"1400000US36035971000","Census Tract 9710, Fulton County, New York","212","92","0","13","0","13","27","40","0","13","34","44","0","13","151","90",
"1400000US36035971100","Census Tract 9711, Fulton County, New York","318","126","41","44","0","13","68","62","0","13","25","39","0","13","184","91",
"1400000US36035971200","Census Tract 9712, Fulton County, New York","233","105","0","13","14","25","54","63","0","13","0","13","0","13","165","88",
"1400000US36035971300","Census Tract 9713, Fulton County, New York","223","142","41","65","0","13","40","64","0","13","0","13","0","13","142","116",
"1400000US36035971400","Census Tract 9714, Fulton County, New York","148","105","0","13","0","13","0","13","0","13","50","77","0","13","98","78",
"1400000US36035971501","Census Tract 9715.01, Fulton County, New York","96","56","0","13","0","13","0","13","8","13","9","14","0","13","79","52",
"1400000US36035971502","Census Tract 9715.02, Fulton County, New York","658","133","0","13","45","72","0","13","0","13","563","142","0","13","50","78",
"1400000US36037940100","Census Tract 9401, Genesee County, New York","5","6","0","13","0","13","0","13","0","13","3","5","0","13","2","2",
"1400000US36037950100","Census Tract 9501, Genesee County, New York","84","48","0","18","0","18","4","6","15","24","0","18","14","23","51","37",
"1400000US36037950200","Census Tract 9502, Genesee County, New York","177","85","0","18","0","18","0","18","30","32","54","65","24","24","69","40",
"1400000US36037950301","Census Tract 9503.01, Genesee County, New York","84","57","15","23","0","13","0","13","10","16","0","13","0","13","59","53",
"1400000US36037950302","Census Tract 9503.02, Genesee County, New York","72","42","0","13","0","13","14","19","10","16","12","17","0","13","36","28",
"1400000US36037950401","Census Tract 9504.01, Genesee County, New York","100","82","0","13","0","13","0","13","0","13","48","77","52","79","0","13",
"1400000US36037950402","Census Tract 9504.02, Genesee County, New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US36037950501","Census Tract 9505.01, Genesee County, New York","95","63","25","38","0","13","0","13","22","36","18","26","0","13","30","46",
"1400000US36037950502","Census Tract 9505.02, Genesee County, New York","48","69","0","13","0","13","0","13","0","13","48","69","0","13","0","13",
"1400000US36037950600","Census Tract 9506, Genesee County, New York","48","38","0","13","8","15","21","26","0","13","0","13","0","13","19","23",
"1400000US36037950700","Census Tract 9507, Genesee County, New York","83","46","0","13","0","13","23","36","0","13","37","22","0","13","23","28",
"1400000US36037950800","Census Tract 9508, Genesee County, New York","109","83","30","46","0","13","50","58","0","13","0","13","0","13","29","46",
"1400000US36037950900","Census Tract 9509, Genesee County, New York","127","79","42","44","19","29","0","13","0","13","0","13","0","13","66","64",
"1400000US36037951000","Census Tract 9510, Genesee County, New York","15","24","15","24","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US36037951100","Census Tract 9511, Genesee County, New York","179","75","0","18","0","18","6","9","41","40","76","54","0","18","56","45",
"1400000US36037951200","Census Tract 9512, Genesee County, New York","98","86","0","13","0","13","0","13","0","13","0","13","0","13","98","86",
"1400000US36037951300","Census Tract 9513, Genesee County, New York","73","39","0","13","0","13","0","13","0","13","11","17","0","13","62","37",
"1400000US36037951400","Census Tract 9514, Genesee County, New York","96","77","10","13","0","18","54","74","0","18","0","18","0","18","32","35",
"1400000US36039080100","Census Tract 801, Greene County, New York","391","119","0","13","0","13","30","48","0","13","280","113","0","13","81","81",
"1400000US36039080201","Census Tract 802.01, Greene County, New York","420","122","0","13","0","13","0","13","0","13","318","108","0","13","102","63",
"1400000US36039080202","Census Tract 802.02, Greene County, New York","854","121","0","13","0","13","0","13","0","13","670","138","0","13","184","88",
"1400000US36039080301","Census Tract 803.01, Greene County, New York","1830","113","9","14","0","13","16","24","25","28","1728","116","0","13","52","34",
"1400000US36039080302","Census Tract 803.02, Greene County, New York","611","66","0","13","0","13","30","19","0","13","527","68","0","13","54","27",
"1400000US36039080402","Census Tract 804.02, Greene County, New York","1558","105","10","15","0","13","20","18","0","13","1373","115","0","13","155","55",
"1400000US36039080403","Census Tract 804.03, Greene County, New York","583","97","13","15","0","13","26","40","0","13","517","105","0","13","27","18",
"1400000US36039080404","Census Tract 804.04, Greene County, New York","1484","119","9","11","0","13","7","10","8","11","1372","121","0","13","88","49",
"1400000US36039080501","Census Tract 805.01, Greene County, New York","381","93","0","13","0","13","12","13","0","13","274","102","0","13","95","63",
"1400000US36039080502","Census Tract 805.02, Greene County, New York","764","146","0","13","0","13","21","35","34","43","590","147","0","13","119","82",
"1400000US36039080600","Census Tract 806, Greene County, New York","376","130","0","13","0","13","0","13","0","13","330","122","0","13","46","51",
"1400000US36039080700","Census Tract 807, Greene County, New York","213","105","17","27","0","13","38","55","0","13","59","69","0","13","99","87",
"1400000US36039080800","Census Tract 808, Greene County, New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US36039080900","Census Tract 809, Greene County, New York","737","130","22","26","9","15","38","49","0","13","510","132","0","13","158","75",
"1400000US36039081001","Census Tract 810.01, Greene County, New York","120","86","0","13","44","61","0","13","64","79","0","13","0","13","12","19",
"1400000US36039081002","Census Tract 810.02, Greene County, New York","221","158","0","13","19","31","0","13","0","13","0","13","0","13","202","157",
"1400000US36039081101","Census Tract 811.01, Greene County, New York","522","152","4","8","0","13","61","60","0","13","308","121","0","13","149","93",
"1400000US36039081102","Census Tract 811.02, Greene County, New York","481","133","25","42","0","13","24","39","0","13","246","115","0","13","186","101",
"1400000US36041950100","Census Tract 9501, Hamilton County, New York","2338","77","4","5","0","13","4","6","0","13","2287","78","0","13","43","23",
"1400000US36041950300","Census Tract 9503, Hamilton County, New York","1368","78","26","23","0","13","17","20","0","13","1280","75","0","13","45","26",
"1400000US36041950400","Census Tract 9504, Hamilton County, New York","744","63","2","3","5","7","24","16","0","13","673","66","2","3","38","15",
"1400000US36041950500","Census Tract 9505, Hamilton County, New York","2058","63","0","13","2","4","12","7","0","13","2030","63","0","13","14","11",
"1400000US36043010100","Census Tract 101, Herkimer County, New York","469","86","7","11","0","18","18","26","9","14","195","66","9","15","231","59",
"1400000US36043010201","Census Tract 102.01, Herkimer County, New York","203","69","19","25","0","13","0","13","0","13","16","25","0","13","168","57",
"1400000US36043010202","Census Tract 102.02, Herkimer County, New York","86","70","0","13","0","13","12","19","0","13","38","45","0","13","36","55",
"1400000US36043010300","Census Tract 103, Herkimer County, New York","238","152","0","18","0","18","0","18","0","18","24","40","0","18","214","155",
"1400000US36043010400","Census Tract 104, Herkimer County, New York","200","78","68","65","0","13","0","13","0","13","0","13","0","13","132","76",
"1400000US36043010501","Census Tract 105.01, Herkimer County, New York","136","81","0","13","0","13","23","35","0","13","0","13","0","13","113","71",
"1400000US36043010502","Census Tract 105.02, Herkimer County, New York","53","55","0","13","0","13","0","13","0","13","25","39","0","13","28","44",
"1400000US36043010701","Census Tract 107.01, Herkimer County, New York","342","104","0","13","0","13","0","13","0","13","34","42","0","13","308","90",
"1400000US36043010702","Census Tract 107.02, Herkimer County, New York","176","79","10","16","0","13","91","72","0","13","44","56","0","13","31","49",
"1400000US36043010900","Census Tract 109, Herkimer County, New York","204","56","0","13","0","13","23","22","0","13","36","25","13","13","132","56",
"1400000US36043011001","Census Tract 110.01, Herkimer County, New York","96","61","0","13","0","13","24","35","0","13","16","25","0","13","56","45",
"1400000US36043011002","Census Tract 110.02, Herkimer County, New York","254","82","0","13","0","13","10","15","0","13","163","74","0","13","81","65",
"1400000US36043011100","Census Tract 111, Herkimer County, New York","176","69","0","13","0","13","8","12","0","13","20","22","0","13","148","67",
"1400000US36043011200","Census Tract 112, Herkimer County, New York","482","186","37","58","0","18","149","100","0","18","58","92","0","18","238","132",
"1400000US36043011301","Census Tract 113.01, Herkimer County, New York","104","51","0","13","0","13","0","13","0","13","33","34","0","13","71","46",
"1400000US36043011302","Census Tract 113.02, Herkimer County, New York","106","75","0","13","0","13","27","43","0","13","0","13","0","13","79","65",
"1400000US36043011400","Census Tract 114, Herkimer County, New York","315","69","14","15","0","13","9","14","13","16","117","39","0","13","162","56",
"1400000US36043011502","Census Tract 115.02, Herkimer County, New York","3714","196","74","44","13","21","27","29","13","21","3475","201","0","13","112","65",
"1400000US36043011503","Census Tract 115.03, Herkimer County, New York","99","54","0","13","0","13","5","7","4","9","69","49","0","13","21","25",
"1400000US36043011504","Census Tract 115.04, Herkimer County, New York","591","65","0","13","0","13","0","13","0","13","530","64","0","13","61","39",
"1400000US36045060101","Census Tract 601.01, Jefferson County, New York","1254","135","0","13","0","13","6","11","0","13","1200","136","0","13","48","48",
"1400000US36045060102","Census Tract 601.02, Jefferson County, New York","860","126","44","40","0","13","21","24","19","20","746","130","0","13","30","28",
"1400000US36045060201","Census Tract 602.01, Jefferson County, New York","2133","172","0","13","0","13","4","7","45","52","2012","179","0","13","72","46",
"1400000US36045060202","Census Tract 602.02, Jefferson County, New York","531","114","30","34","0","13","0","13","0","13","487","113","0","13","14","22",
"1400000US36045060203","Census Tract 602.03, Jefferson County, New York","164","77","32","37","0","13","48","58","14","25","0","13","0","13","70","54",
"1400000US36045060301","Census Tract 603.01, Jefferson County, New York","1514","109","5","8","0","13","28","29","14","16","1420","116","0","13","47","35",
"1400000US36045060302","Census Tract 603.02, Jefferson County, New York","1475","149","2","3","0","13","12","19","53","37","1383","150","0","13","25","28",
"1400000US36045060401","Census Tract 604.01, Jefferson County, New York","443","157","18","21","0","13","0","13","8","15","410","162","0","13","7","11",
"1400000US36045060402","Census Tract 604.02, Jefferson County, New York","551","126","70","51","17","20","8","14","21","26","369","126","0","13","66","43",
"1400000US36045060500","Census Tract 605, Jefferson County, New York","264","176","16","25","0","18","133","159","27","31","0","18","0","18","88","94",
"1400000US36045060601","Census Tract 606.01, Jefferson County, New York","198","89","69","66","0","13","0","13","36","26","16","16","0","13","77","55",
"1400000US36045060602","Census Tract 606.02, Jefferson County, New York","207","173","170","163","0","13","0","13","0","13","37","60","0","13","0","13",
"1400000US36045060700","Census Tract 607, Jefferson County, New York","888","100","12","14","0","13","38","35","71","36","608","103","0","13","159","68",
"1400000US36045060803","Census Tract 608.03, Jefferson County, New York","154","111","154","111","0","18","0","18","0","18","0","18","0","18","0","18",
"1400000US36045060805","Census Tract 608.05, Jefferson County, New York","101","79","101","79","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US36045060806","Census Tract 608.06, Jefferson County, New York","55","50","46","48","0","13","0","13","9","15","0","13","0","13","0","13",
"1400000US36045060901","Census Tract 609.01, Jefferson County, New York","107","84","28","46","0","13","0","13","29","46","14","24","0","13","36","59",
"1400000US36045060902","Census Tract 609.02, Jefferson County, New York","260","107","0","13","0","13","5","8","62","78","0","13","0","13","193","115",
"1400000US36045061000","Census Tract 610, Jefferson County, New York","188","87","68","49","0","13","32","34","0","13","53","53","0","13","35","37",
"1400000US36045061101","Census Tract 611.01, Jefferson County, New York","103","97","0","13","0","13","0","13","0","13","48","74","0","13","55","83",
"1400000US36045061102","Census Tract 611.02, Jefferson County, New York","114","82","47","71","0","13","10","15","11","19","0","13","0","13","46","42",
"1400000US36045061200","Census Tract 612, Jefferson County, New York","183","94","47","58","0","13","10","16","31","48","21","34","0","13","74","64",
"1400000US36045061300","Census Tract 613, Jefferson County, New York","229","107","52","60","0","13","52","58","28","42","0","13","0","13","97","81",
"1400000US36045061400","Census Tract 614, Jefferson County, New York","206","85","41","48","18","31","28","37","60","57","0","13","0","13","59","49",
"1400000US36045061500","Census Tract 615, Jefferson County, New York","247","115","113","86","0","13","0","13","46","53","0","13","0","13","88","71",
"1400000US36045061600","Census Tract 616, Jefferson County, New York","244","136","5","10","0","18","4","7","47","52","79","81","0","18","109","112",
"1400000US36045061700","Census Tract 617, Jefferson County, New York","1149","124","10","16","0","13","18","20","0","13","1051","123","0","13","70","49",
"1400000US36045061801","Census Tract 618.01, Jefferson County, New York","61","41","0","13","0","13","0","13","0","13","9","15","0","13","52","38",
"1400000US36045061802","Census Tract 618.02, Jefferson County, New York","183","115","32","31","12","20","34","52","0","13","12","19","0","13","93","102",
"1400000US36045061900","Census Tract 619, Jefferson County, New York","186","106","44","52","0","13","21","33","23","37","43","46","0","13","55","52",
"1400000US36045062100","Census Tract 621, Jefferson County, New York","521","193","151","117","35","57","44","72","0","13","0","13","0","13","291","150",
"1400000US36045062200","Census Tract 622, Jefferson County, New York","200","86","38","42","21","35","7","11","0","13","17","27","0","13","117","82",
"1400000US36045062400","Census Tract 624, Jefferson County, New York","217","73","0","18","0","18","15","20","59","47","101","46","0","18","42","30",
"1400000US36045062500","Census Tract 625, Jefferson County, New York","632","126","16","18","0","13","30","37","23","37","495","107","0","13","68","43",
"1400000US36045980000","Census Tract 9800, Jefferson County, New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US36045990001","Census Tract 9900.01, Jefferson County, New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US36047000100","Census Tract 1, Kings County, New York","249","211","0","13","0","13","79","125","0","13","80","104","0","13","90","91",
"1400000US36047000200","Census Tract 2, Kings County, New York","34","22","10","17","15","17","0","13","0","13","0","13","0","13","9","15",
"1400000US36047000301","Census Tract 3.01, Kings County, New York","189","127","0","13","0","13","31","52","19","31","123","116","0","13","16","25",
"1400000US36047000501","Census Tract 5.01, Kings County, New York","109","84","34","56","0","13","0","13","8","13","16","19","0","13","51","58",
"1400000US36047000502","Census Tract 5.02, Kings County, New York","62","62","0","13","0","13","0","13","0","13","8","13","0","13","54","61",
"1400000US36047000700","Census Tract 7, Kings County, New York","301","143","0","13","66","67","50","58","0","13","54","56","0","13","131","97",
"1400000US36047000900","Census Tract 9, Kings County, New York","169","115","72","84","0","13","0","13","0","13","82","87","0","13","15","24",
"1400000US36047001100","Census Tract 11, Kings County, New York","120","51","111","51","0","13","0","13","0","13","9","13","0","13","0","13",
"1400000US36047001300","Census Tract 13, Kings County, New York","182","134","15","23","0","13","0","13","0","13","167","132","0","13","0","13",
"1400000US36047001501","Census Tract 15.01, Kings County, New York","210","122","105","87","29","45","0","18","0","18","0","18","0","18","76","87",
"1400000US36047001502","Census Tract 15.02, Kings County, New York","225","109","127","89","0","18","30","36","28","46","40","52","0","18","0","18",
"1400000US36047001801","Census Tract 18.01, Kings County, New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US36047001802","Census Tract 18.02, Kings County, New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US36047001803","Census Tract 18.03, Kings County, New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US36047001804","Census Tract 18.04, Kings County, New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US36047002000","Census Tract 20, Kings County, New York","10","17","0","13","10","17","0","13","0","13","0","13","0","13","0","13",
"1400000US36047002100","Census Tract 21, Kings County, New York","315","207","56","90","0","18","0","18","55","89","98","111","0","18","106","118",
"1400000US36047002200","Census Tract 22, Kings County, New York","97","57","53","43","0","13","11","19","0","13","0","13","0","13","33","38",
"1400000US36047002300","Census Tract 23, Kings County, New York","33","44","0","13","0","13","0","13","0","13","20","38","0","13","13","23",
"1400000US36047002901","Census Tract 29.01, Kings County, New York","22","36","0","13","0","13","0","13","0","13","22","36","0","13","0","13",
"1400000US36047003000","Census Tract 30, Kings County, New York","45","40","0","13","0","13","16","24","0","13","0","13","0","13","29","31",
"1400000US36047003101","Census Tract 31.01, Kings County, New York","94","78","28","46","0","13","0","13","0","13","0","13","0","13","66","62",
"1400000US36047003102","Census Tract 31.02, Kings County, New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US36047003300","Census Tract 33, Kings County, New York","220","107","55","68","21","33","22","35","0","13","80","64","0","13","42","49",
"1400000US36047003400","Census Tract 34, Kings County, New York","102","67","24","38","24","40","0","13","0","13","0","13","0","13","54","54",
"1400000US36047003500","Census Tract 35, Kings County, New York","65","43","12","20","0","13","0","13","0","13","11","11","0","13","42","38",
"1400000US36047003600","Census Tract 36, Kings County, New York","131","83","52","61","0","13","0","13","26","42","0","13","0","13","53","58",
"1400000US36047003700","Census Tract 37, Kings County, New York","292","129","166","107","81","73","28","45","0","13","0","13","0","13","17","27",
"1400000US36047003800","Census Tract 38, Kings County, New York","103","63","15","25","0","13","14","22","14","22","43","39","0","13","17","27",
"1400000US36047003900","Census Tract 39, Kings County, New York","189","86","95","55","21","34","0","13","0","13","0","13","0","13","73","59",
"1400000US36047004100","Census Tract 41, Kings County, New York","234","117","171","105","0","13","0","13","26","40","0","13","0","13","37","46",
"1400000US36047004300","Census Tract 43, Kings County, New York","69","66","0","13","0","13","0","13","0","13","30","48","0","13","39","49",
"1400000US36047004400","Census Tract 44, Kings County, New York","108","70","0","13","13","20","49","50","0","13","6","9","0","13","40","46",
"1400000US36047004500","Census Tract 45, Kings County, New York","162","93","0","13","30","47","8","14","0","13","64","74","0","13","60","64",
"1400000US36047004600","Census Tract 46, Kings County, New York","86","78","17","29","0","13","6","17","55","70","4","7","0","13","4","7",
"1400000US36047004700","Census Tract 47, Kings County, New York","65","48","8","11","0","13","0","13","0","13","0","13","0","13","57","45",
"1400000US36047004900","Census Tract 49, Kings County, New York","44","45","19","29","25","38","0","13","0","13","0","13","0","13","0","13",
"1400000US36047005000","Census Tract 50, Kings County, New York","161","89","27","41","32","45","0","13","40","41","0","13","0","13","62","64",
"1400000US36047005100","Census Tract 51, Kings County, New York","102","78","0","13","0","13","0","13","0","13","31","51","0","13","71","61",
"1400000US36047005201","Census Tract 52.01, Kings County, New York","147","89","58","59","0","13","0","13","27","42","16","25","0","13","46","51",
"1400000US36047005202","Census Tract 52.02, Kings County, New York","186","104","0","13","62","72","38","39","0","13","0","13","0","13","86","71",
"1400000US36047005301","Census Tract 53.01, Kings County, New York","81","43","12","19","0","13","0","13","0","13","22","25","0","13","47","32",
"1400000US36047005302","Census Tract 53.02, Kings County, New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US36047005303","Census Tract 53.03, Kings County, New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US36047005400","Census Tract 54, Kings County, New York","133","80","66","61","0","13","30","34","20","32","0","13","0","13","17","27",
"1400000US36047005601","Census Tract 56.01, Kings County, New York","239","123","0","13","58","61","26","42","66","68","0","13","0","13","89","76",
"1400000US36047005602","Census Tract 56.02, Kings County, New York","140","74","77","55","0","13","28","31","16","26","5","7","0","13","14","24",
"1400000US36047005800","Census Tract 58, Kings County, New York","214","126","132","80","42","48","0","13","0","13","0","13","0","13","40","56",
"1400000US36047005900","Census Tract 59, Kings County, New York","84","49","27","30","0","13","0","13","0","13","0","13","0","13","57","43",
"1400000US36047006000","Census Tract 60, Kings County, New York","62","55","41","43","0","13","0","13","0","13","0","13","0","13","21","34",
"1400000US36047006200","Census Tract 62, Kings County, New York","143","95","74","72","43","48","0","13","0","13","26","40","0","13","0","13",
"1400000US36047006300","Census Tract 63, Kings County, New York","39","36","20","28","0","13","0","13","0","13","0","13","0","13","19","24",
"1400000US36047006400","Census Tract 64, Kings County, New York","153","90","68","57","51","53","0","13","0","13","24","38","0","13","10","17",
"1400000US36047006500","Census Tract 65, Kings County, New York","198","149","91","96","0","18","46","75","0","18","0","18","0","18","61","99",
"1400000US36047006600","Census Tract 66, Kings County, New York","95","67","48","55","0","13","23","37","0","13","10","15","0","13","14","18",
"1400000US36047006700","Census Tract 67, Kings County, New York","101","82","0","13","0","13","0","13","0","13","0","13","0","13","101","82",
"1400000US36047006800","Census Tract 68, Kings County, New York","126","98","64","74","0","13","0","13","16","24","0","13","0","13","46","57",
"1400000US36047006901","Census Tract 69.01, Kings County, New York","71","64","24","39","0","13","0","13","0","13","20","28","0","13","27","43",
"1400000US36047006902","Census Tract 69.02, Kings County, New York","27","45","0","13","0","13","0","13","0","13","0","13","0","13","27","45",
"1400000US36047007000","Census Tract 70, Kings County, New York","80","66","12","17","0","13","0","13","0","13","47","54","0","13","21","35",
"1400000US36047007100","Census Tract 71, Kings County, New York","241","120","80","83","0","13","29","46","77","74","0","13","0","13","55","55",
"1400000US36047007200","Census Tract 72, Kings County, New York","40","30","40","30","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US36047007400","Census Tract 74, Kings County, New York","119","86","77","70","0","18","0","18","0","18","13","23","0","18","29","34",
"1400000US36047007500","Census Tract 75, Kings County, New York","208","134","38","59","0","13","0","13","0","13","0","13","0","13","170","125",
"1400000US36047007600","Census Tract 76, Kings County, New York","164","70","107","60","0","18","16","25","24","40","0","18","0","18","17","28",
"1400000US36047007700","Census Tract 77, Kings County, New York","292","173","42","68","125","109","0","18","0","18","0","18","0","18","125","133",
"1400000US36047007800","Census Tract 78, Kings County, New York","76","59","55","51","21","33","0","18","0","18","0","18","0","18","0","18",
"1400000US36047008000","Census Tract 80, Kings County, New York","131","75","48","45","22","36","28","47","0","13","0","13","0","13","33","24",
"1400000US36047008200","Census Tract 82, Kings County, New York","125","82","25","41","29","47","0","13","0","13","0","13","0","13","71","56",
"1400000US36047008400","Census Tract 84, Kings County, New York","26","29","0","13","0","13","0","13","0","13","17","25","0","13","9","13",
"1400000US36047008500","Census Tract 85, Kings County, New York","135","114","135","114","0","18","0","18","0","18","0","18","0","18","0","18",
"1400000US36047008600","Census Tract 86, Kings County, New York","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US36047008800","Census Tract 88, Kings County, New York","119","82","55","54","0","13","17","29","0","13","0","13","0","13","47","56",
"1400000US36047009001","Census Tract 90.01, Kings County, New York","55","44","0","13","0","13","20","35","0","13","17","18","0","13","18","21",
"1400000US36047009002","Census Tract 90.02, Kings County, New York","10","17","0","13","0","13","0","13","0","13","0","13","0","13","10","17",
"1400000US36047009201","Census Tract 92.01, Kings County, New York","43","49","22","37","0","13","0","13","0","13","0","13","0","13","21","32",
"1400000US36047009202","Census Tract 92.02, Kings County, New York","28","36","0","13","19","31","0","13","0","13","0","13","0","13","9","16",
"1400000US36047009401","Census Tract 94.01, Kings County, New York","89","65","0","13","0","13","19","30","0","13","0","13","0","13","70","59",
"1400000US36047009402","Census Tract 94.02, Kings County, New York","29","33","0","13","0","13","0","13","0","13","0","13","0","13","29","33",
"1400000US36047009600","Census Tract 96, Kings County, New York","82","55","0","18","0","18","0","18","0","18","0","18","0","18","82","55",
